SessionID, UserID, SessionStartTime, StudyType, FolderPath, ImageName, ScreenSelected, TaskStartTime, TaskEndTime, Score, Camera, Comments,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Green Tree\B S,GT S.jpg,Right,16:27:51,16:27:53,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Ghent\S I,GH S.jpg,Right,16:27:53,16:27:59,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Bridge\X E,BR X.JPG,Left,16:28:01,16:28:03,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Parking\N I,PK N.jpg,Right,16:28:03,16:28:04,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Fruit\D F,FR D.jpg,Left,16:28:05,16:28:06,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Building\Q O,BU O.jpg,Left,16:28:07,16:28:08,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Fruit\B F,FR F.jpg,Right,16:28:08,16:28:11,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Building\AA O,BU AA.jpg,Left,16:28:11,16:28:12,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Levi\K Y,LE K.JPG,Right,16:28:13,16:28:16,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Fruit\R Y,FR Y.jpg,Right,16:28:17,16:28:19,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Ghent\C J,GH C.jpg,Right,16:28:19,16:28:22,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Pipes\G N,PI N.jpg,Left,16:28:22,16:28:24,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Building\R P,BU P.jpg,Right,16:28:24,16:28:25,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Fruit\N Q,FR Q.jpg,Right,16:28:25,16:28:26,-1,0,,
12,12,10 gru 2016 16:20:02,Comparison Study,C:\UXStudy\Phase1\Building Corner\I AA,BC AA.jpg,Right,16:28:27,16:28:28,-1,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,AM B.JPG,Left,16:29:21,16:29:26,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,MB N.jpg,Left,16:29:26,16:29:30,1,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,TL I - Copy.jpg,Left,16:29:30,16:29:37,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BR H.jpg,Left,16:29:37,16:29:41,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BT V.jpg,Left,16:29:41,16:29:46,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PI AA.jpg,Left,16:29:46,16:29:50,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,FL M.JPG,Left,16:29:50,16:29:53,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,GH C - Copy.jpg,Left,16:29:53,16:29:56,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PK N.jpg,Left,16:29:56,16:29:59,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,FR J.JPG,Left,16:29:59,16:30:02,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BU CC.jpg,Left,16:30:02,16:30:06,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PI AA - Copy.jpg,Left,16:30:06,16:30:10,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,MB B.JPG,Left,16:30:10,16:30:13,1,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BU AA.jpg,Left,16:30:13,16:30:16,1,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PI P.jpg,Left,16:30:16,16:30:20,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BT O - Copy.JPG,Left,16:30:20,16:30:28,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PK O.jpg,Left,16:30:28,16:30:38,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,GT Q.jpg,Left,16:30:38,16:30:42,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BU J - Copy.jpg,Left,16:30:42,16:30:45,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,TL I.jpg,Left,16:30:45,16:30:50,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,FR Z.jpg,Left,16:30:50,16:30:56,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,GT K.JPG,Left,16:30:56,16:30:59,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BC I.jpg,Left,16:30:59,16:31:02,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,AM I.jpg,Left,16:31:02,16:31:05,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,GH C.jpg,Left,16:31:05,16:31:08,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,GH F.JPG,Left,16:31:08,16:31:12,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BR Q.jpg,Left,16:31:12,16:31:15,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BU J.jpg,Left,16:31:15,16:31:18,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,FL D.JPG,Left,16:31:18,16:31:22,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BC V.JPG,Left,16:31:22,16:31:26,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,EP H.jpg,Left,16:31:26,16:31:30,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,AM S.jpg,Left,16:31:30,16:31:33,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,LE D.JPG,Left,16:31:33,16:31:35,1,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,TL B.JPG,Left,16:31:36,16:31:39,1,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,AM T.JPG,Left,16:31:39,16:31:43,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BR O.JPG,Left,16:31:43,16:31:45,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BT O.JPG,Left,16:31:45,16:31:48,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,EP W.JPG,Left,16:31:48,16:31:52,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,TL S.jpg,Left,16:31:52,16:31:55,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,FR N.jpg,Left,16:31:55,16:31:58,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,EP R.jpg,Left,16:31:58,16:32:02,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,TL D.JPG,Left,16:32:02,16:32:04,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PK X.JPG,Left,16:32:04,16:32:08,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PK K.jpg,Left,16:32:08,16:32:11,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PI I.jpg,Left,16:32:11,16:32:14,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,FL W.JPG,Left,16:32:14,16:32:17,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,BT G.jpg,Left,16:32:17,16:32:20,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,EP H - Copy.jpg,Left,16:32:20,16:32:22,3,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,PI B.jpg,Left,16:32:22,16:32:25,1,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,GH J.JPG,Left,16:32:25,16:32:29,2,0,,
12,12,10 gru 2016 16:29:21,MOS Study,C:\UXStudy\Phase2,LE I.JPG,Left,16:32:29,16:32:33,5,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Doubles\V Z,FR Z.jpg,Right,17:33:20,17:33:25,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\A W,BU A.jpg,Right,17:33:26,17:33:28,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\J S,FR J.JPG,Right,17:33:29,17:33:32,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\N R,GT N.jpg,Left,17:33:32,17:33:36,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\D G,TL D.JPG,Left,17:33:36,17:33:39,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\A S,EP A.jpg,Right,17:33:40,17:33:42,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\J V,BC J.jpg,Left,17:33:43,17:33:45,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Parking\B A,Parking_devB.jpg,Left,17:33:45,17:33:54,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\Q F,BT Q.jpg,Left,17:33:54,17:33:57,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\L A,BU A.jpg,Left,17:33:57,17:34:01,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Pipes\P O,PI O.jpg,Right,17:34:01,17:34:09,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Doubles\N X,LE X.jpg,Left,17:34:09,17:34:12,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\A L,BT A.jpg,Right,17:34:13,17:34:15,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\G W,LE W.jpg,Left,17:34:16,17:34:22,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P S,TL P.JPG,Left,17:34:22,17:34:30,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\B Y,BU B.jpg,Right,17:34:30,17:34:36,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\G K,BU G.jpg,Right,17:34:37,17:34:41,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\F T,AM F.JPG,Left,17:34:41,17:34:44,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Flowers\S F,FL S.jpg,Right,17:34:44,17:34:50,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\P Z,BC P.jpg,Left,17:34:51,17:34:55,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\V T,BT V.jpg,Left,17:34:55,17:34:59,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Parking\Z Y,PK Z.jpg,Right,17:34:59,17:35:03,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Ghent\A P,GH A.JPG,Right,17:35:03,17:35:06,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\O Q,BT O.JPG,Right,17:35:07,17:35:11,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\K T,BT K.JPG,Right,17:35:11,17:35:13,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\U L,AM U.JPG,Right,17:35:14,17:35:19,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\R Y,FR R.JPG,Right,17:35:19,17:35:25,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Pipes\T C,PI C.jpg,Right,17:35:26,17:35:32,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\Q N,GT Q.jpg,Right,17:35:32,17:35:38,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\I G,BR I.jpg,Left,17:35:39,17:35:41,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\W T,BR W.JPG,Right,17:35:42,17:35:44,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\N X,LE N.JPG,Left,17:35:45,17:35:48,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P M,TL P.JPG,Right,17:35:48,17:35:52,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Pipes\CC Y,PI CC.jpg,Right,17:35:52,17:35:55,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\B N,TL B.JPG,Right,17:35:55,17:35:57,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\B Q,AM B.JPG,Right,17:35:57,17:36:06,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\D F,FR F.jpg,Right,17:36:06,17:36:16,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Parking\H O,PK O.jpg,Right,17:36:17,17:36:22,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\T U,EP U.JPG,Right,17:36:22,17:36:26,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\H O,EP H.jpg,Left,17:36:27,17:36:42,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\R S,AM R.jpg,Right,17:36:43,17:36:49,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\U X,AM U.JPG,Left,17:36:49,17:36:52,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\F N,EP F.JPG,Left,17:36:53,17:36:55,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Pipes\N J,PI N.jpg,Left,17:36:55,17:37:02,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Pipes\BB CC,PI BB.jpg,Right,17:37:02,17:37:06,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\B O,GT B.JPG,Left,17:37:06,17:37:08,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Doubles\DD Y,BC Y.jpg,Left,17:37:08,17:37:13,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\V Z,FR V.jpg,Right,17:37:13,17:37:18,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\I BB,BC I.jpg,Left,17:37:18,17:37:21,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\A I,FR A.JPG,Right,17:37:21,17:37:24,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Doubles\Q N,GT Q.jpg,Left,17:37:24,17:37:27,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Doubles\N L,BU L.jpg,Left,17:37:28,17:37:31,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\E D,BT E.JPG,Right,17:37:31,17:37:33,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\K Y,LE K.JPG,Right,17:37:33,17:37:37,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\DD D,BC D.jpg,Right,17:37:37,17:37:41,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\E O,FR O.JPG,Right,17:37:41,17:37:44,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\I X,GT I.jpg,Left,17:37:45,17:37:46,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Flowers\I V,FL I.jpg,Left,17:37:47,17:37:48,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Ghent\P J,GH J.JPG,Right,17:37:49,17:37:51,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Pipes\DD AA,PI AA.jpg,Left,17:37:52,17:37:56,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Parking\C R,PK C.jpg,Right,17:37:56,17:38:00,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\M I,EP M.JPG,Left,17:38:00,17:38:03,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\R T,BR R.jpg,Left,17:38:04,17:38:06,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\I O,TL I.jpg,Right,17:38:07,17:38:13,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\D G,BT D.JPG,Right,17:38:13,17:38:17,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\H B,BU H.jpg,Left,17:38:17,17:38:42,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\P W,EP W.JPG,Right,17:38:42,17:38:48,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\X E,BR E.JPG,Left,17:38:48,17:38:53,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\F J,MB F.JPG,Left,17:38:53,17:38:55,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\G I,TL G.jpg,Left,17:38:56,17:38:58,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\H L,LE H.jpg,Left,17:38:58,17:39:00,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\N I,EP N.jpg,Right,17:39:01,17:39:02,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\D B,GT D.JPG,Left,17:39:03,17:39:05,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\E V,BR V.jpg,Right,17:39:06,17:39:13,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\H B,BC H.jpg,Left,17:39:13,17:39:15,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\R P,AM R.jpg,Right,17:39:15,17:39:20,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Ghent\C J,GH C.jpg,Left,17:39:20,17:39:29,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\F H,GT H.jpg,Left,17:39:29,17:39:39,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\J R,BU J.jpg,Left,17:39:40,17:39:42,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\C E,FR C.JPG,Right,17:39:42,17:39:45,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\J S,MB J.JPG,Right,17:39:45,17:39:56,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P V,TL P.JPG,Left,17:39:56,17:39:59,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\A D,LE A.jpg,Left,17:39:59,17:40:01,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\AA O,BU AA.jpg,Left,17:40:02,17:40:06,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\X U,MB U.JPG,Left,17:40:06,17:40:10,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Parking\H A,PK H.jpg,Left,17:40:10,17:40:17,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\P N,GT N.jpg,Left,17:40:18,17:40:25,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\J O,BC J.jpg,Right,17:40:25,17:40:28,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\Q T,GT Q.jpg,Right,17:40:28,17:40:33,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Flowers\R E,FL R.jpg,Right,17:40:33,17:40:36,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\Q F,EP Q.jpg,Right,17:40:37,17:40:40,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\G X,BT G.jpg,Right,17:40:40,17:40:45,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\S T,BC S.JPG,Right,17:40:45,17:40:54,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Fruit\L T,FR L.JPG,Right,17:40:54,17:40:56,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Ghent\A K,GH A.JPG,Right,17:40:57,17:40:58,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\I W,LE W.jpg,Right,17:40:59,17:41:02,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Pipes\G N,PI G.jpg,Left,17:41:02,17:41:10,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\R E,EP R.jpg,Left,17:41:10,17:41:13,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Parking\P O,Parking_devP.jpg,Left,17:41:13,17:41:25,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\F K,LE F.jpg,Right,17:41:25,17:41:30,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\DD Y,BC DD.jpg,Left,17:41:30,17:41:32,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\F M,BR F.JPG,Right,17:41:32,17:41:34,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\Q F,MB Q.jpg,Right,17:41:35,17:41:37,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building Corner\N K,BC N.jpg,Left,17:41:37,17:41:41,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\L N,MB L.JPG,Left,17:41:41,17:41:43,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\F J,TL F.JPG,Right,17:41:44,17:41:50,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Levi\D F,LE D.JPG,Right,17:41:50,17:41:55,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\A B,TL A.jpg,Left,17:41:55,17:42:00,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Flowers\T I,FL I.jpg,Right,17:42:00,17:42:05,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\S H,BR S.jpg,Left,17:42:06,17:42:09,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\A G,TL A.jpg,Left,17:42:09,17:42:17,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\K M,AM K.JPG,Left,17:42:17,17:42:24,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Building\Q F,BU F.jpg,Right,17:42:25,17:42:28,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Beach Toys\R I,BT I.jpg,Right,17:42:29,17:42:33,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\H O,BR H.jpg,Left,17:42:33,17:42:39,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Parking\C D,PK D.jpg,Left,17:42:39,17:42:43,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Green Tree\P M,GT P.JPG,Right,17:42:43,17:42:45,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Tree Lake\B U,TL B.JPG,Left,17:42:47,17:42:48,-1,0,,
13,13,10 gru 2016 17:33:20,Comparison Study,C:\UXStudy\Phase1\Bridge\S L,BR S.jpg,Left,17:42:49,17:42:50,-1,0,,
